n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,chromatic_minus_clique,min_clique_cover_minus_chromatic,max_independent_plus_clique,chromatic_number_sq,clique_number_sq,max_independent_set_size_sq,chromatic_clique_product,chromatic_number_log,clique_number_sqrt,n_sq,n_inv,n_bin_medium,n_bin_large,chromatic_number_norm_x_clique_number_norm
200,1,91,86,8,173,9,0.455,0.43,0.04,0.865,0.045,1.058139534883721,11.375,10.75,2.011627906976744,0.0989010989010989,5,-82,94,8281,7396,64,7826,4.5217885770490405,9.273618495495704,40000,0.005,True,False,0.19565
400,0,117,117,11,393,13,0.2925,0.2925,0.0275,0.9825,0.0325,1.0,10.636363636363637,10.636363636363637,3.358974358974359,0.1111111111111111,0,-104,128,13689,13689,121,13689,4.770684624465665,10.816653826391969,160000,0.0025,False,True,0.08555624999999999
50,0,15,14,9,44,11,0.3,0.28,0.18,0.88,0.22,1.0714285714285714,1.6666666666666667,1.5555555555555556,3.142857142857143,0.7333333333333333,1,-4,23,225,196,81,210,2.772588722239781,3.7416573867739413,2500,0.02,False,False,0.084
150,1,72,62,9,134,10,0.48,0.41333333333333333,0.06,0.8933333333333333,0.06666666666666667,1.1612903225806452,8.0,6.888888888888889,2.161290322580645,0.1388888888888889,10,-62,71,5184,3844,81,4464,4.290459441148391,7.874007874011811,22500,0.006666666666666667,True,False,0.1984
200,1,99,91,9,192,10,0.495,0.455,0.045,0.96,0.05,1.0879120879120878,11.0,10.11111111111111,2.10989010989011,0.10101010101010101,8,-89,100,9801,8281,81,9009,4.605170185988092,9.539392014169456,40000,0.005,True,False,0.225225
400,1,166,159,10,391,12,0.415,0.3975,0.025,0.9775,0.03,1.0440251572327044,16.6,15.9,2.459119496855346,0.07228915662650602,7,-154,169,27556,25281,100,26394,5.117993812416755,12.609520212918492,160000,0.0025,False,True,0.1649625
300,1,146,137,11,292,13,0.4866666666666667,0.45666666666666667,0.03666666666666667,0.9733333333333334,0.043333333333333335,1.0656934306569343,13.272727272727273,12.454545454545455,2.1313868613138687,0.08904109589041095,9,-133,148,21316,18769,121,20002,4.990432586778736,11.704699910719626,90000,0.0033333333333333335,True,False,0.22224444444444447
300,1,122,112,10,300,13,0.4066666666666667,0.37333333333333335,0.03333333333333333,1.0,0.043333333333333335,1.0892857142857142,12.2,11.2,2.6785714285714284,0.10655737704918032,10,-109,122,14884,12544,100,13664,4.812184355372417,10.583005244258363,90000,0.0033333333333333335,True,False,0.15182222222222222
250,0,81,74,11,244,13,0.324,0.296,0.044,0.976,0.052,1.0945945945945945,7.363636363636363,6.7272727272727275,3.2972972972972974,0.16049382716049382,7,-68,85,6561,5476,121,5994,4.406719247264253,8.602325267042627,62500,0.004,True,False,0.095904
400,0,128,127,11,392,14,0.32,0.3175,0.0275,0.98,0.035,1.0078740157480315,11.636363636363637,11.545454545454545,3.0866141732283463,0.109375,1,-114,138,16384,16129,121,16256,4.859812404361672,11.269427669584644,160000,0.0025,False,True,0.10160000000000001
300,0,95,95,12,291,15,0.31666666666666665,0.31666666666666665,0.04,0.97,0.05,1.0,7.916666666666667,7.916666666666667,3.0631578947368423,0.15789473684210525,0,-80,107,9025,9025,144,9025,4.564348191467836,9.746794344808963,90000,0.0033333333333333335,True,False,0.10027777777777777
250,1,113,103,10,245,12,0.452,0.412,0.04,0.98,0.048,1.0970873786407767,11.3,10.3,2.378640776699029,0.10619469026548672,10,-101,113,12769,10609,100,11639,4.736198448394496,10.14889156509222,62500,0.004,True,False,0.186224
400,0,122,121,12,393,15,0.305,0.3025,0.03,0.9825,0.0375,1.0082644628099173,10.166666666666666,10.083333333333334,3.2479338842975207,0.12295081967213115,1,-107,133,14884,14641,144,14762,4.812184355372417,11.0,160000,0.0025,False,True,0.0922625
100,0,33,33,10,94,11,0.33,0.33,0.1,0.94,0.11,1.0,3.3,3.3,2.8484848484848486,0.3333333333333333,0,-22,43,1089,1089,100,1089,3.5263605246161616,5.744562646538029,10000,0.01,False,False,0.10890000000000001
350,1,156,145,11,341,12,0.44571428571428573,0.4142857142857143,0.03142857142857143,0.9742857142857143,0.03428571428571429,1.0758620689655172,14.181818181818182,13.181818181818182,2.3517241379310345,0.07692307692307693,11,-144,156,24336,21025,121,22620,5.056245805348308,12.041594578792296,122500,0.002857142857142857,False,True,0.18465306122448982
500,0,162,162,11,479,13,0.324,0.324,0.022,0.958,0.026,1.0,14.727272727272727,14.727272727272727,2.95679012345679,0.08024691358024691,0,-149,173,26244,26244,121,26244,5.093750200806762,12.727922061357855,250000,0.002,False,True,0.104976
50,0,17,11,7,44,10,0.34,0.22,0.14,0.88,0.2,1.5454545454545454,2.4285714285714284,1.5714285714285714,4.0,0.5882352941176471,6,-7,18,289,121,49,187,2.8903717578961645,3.3166247903554,2500,0.02,False,False,0.0748
500,1,217,207,11,490,12,0.434,0.414,0.022,0.98,0.024,1.0483091787439613,19.727272727272727,18.818181818181817,2.367149758454106,0.055299539170506916,10,-205,218,47089,42849,121,44919,5.384495062789089,14.38749456993816,250000,0.002,False,True,0.179676
100,1,57,46,8,100,9,0.57,0.46,0.08,1.0,0.09,1.2391304347826086,7.125,5.75,2.1739130434782608,0.15789473684210525,11,-48,54,3249,2116,64,2622,4.060443010546419,6.782329983125268,10000,0.01,False,False,0.2622
450,1,200,196,9,432,12,0.4444444444444444,0.43555555555555553,0.02,0.96,0.02666666666666667,1.0204081632653061,22.22222222222222,21.77777777777778,2.204081632653061,0.06,4,-188,205,40000,38416,81,39200,5.303304908059076,14.0,202500,0.0022222222222222222,False,True,0.19358024691358022
25,1,15,13,5,22,6,0.6,0.52,0.2,0.88,0.24,1.1538461538461537,3.0,2.6,1.6923076923076923,0.4,2,-9,18,225,169,25,195,2.772588722239781,3.605551275463989,625,0.04,False,False,0.312
300,1,138,135,8,293,11,0.46,0.45,0.02666666666666667,0.9766666666666667,0.03666666666666667,1.0222222222222221,17.25,16.875,2.1703703703703705,0.07971014492753623,3,-127,143,19044,18225,64,18630,4.9344739331306915,11.61895003862225,90000,0.0033333333333333335,True,False,0.20700000000000002
300,0,93,89,10,268,12,0.31,0.2966666666666667,0.03333333333333333,0.8933333333333333,0.04,1.0449438202247192,9.3,8.9,3.0112359550561796,0.12903225806451613,4,-81,99,8649,7921,100,8277,4.543294782270004,9.433981132056603,90000,0.0033333333333333335,True,False,0.09196666666666667
150,0,44,44,10,141,12,0.29333333333333333,0.29333333333333333,0.06666666666666667,0.94,0.08,1.0,4.4,4.4,3.2045454545454546,0.2727272727272727,0,-32,54,1936,1936,100,1936,3.8066624897703196,6.6332495807108,22500,0.006666666666666667,True,False,0.08604444444444445
200,0,67,67,10,193,11,0.335,0.335,0.05,0.965,0.055,1.0,6.7,6.7,2.8805970149253732,0.16417910447761194,0,-56,77,4489,4489,100,4489,4.219507705176107,8.18535277187245,40000,0.005,True,False,0.11222500000000002
500,1,234,214,12,492,14,0.468,0.428,0.024,0.984,0.028,1.0934579439252337,19.5,17.833333333333332,2.2990654205607477,0.05982905982905983,20,-220,226,54756,45796,144,50076,5.459585514144159,14.628738838327793,250000,0.002,False,True,0.200304
100,1,51,39,7,97,8,0.51,0.39,0.07,0.97,0.08,1.3076923076923077,7.285714285714286,5.571428571428571,2.4871794871794872,0.1568627450980392,12,-43,46,2601,1521,49,1989,3.9512437185814275,6.244997998398398,10000,0.01,False,False,0.19890000000000002
500,1,247,235,12,498,14,0.494,0.47,0.024,0.996,0.028,1.0510638297872341,20.583333333333332,19.583333333333332,2.119148936170213,0.05668016194331984,12,-233,247,61009,55225,144,58045,5.5134287461649825,15.329709716755891,250000,0.002,False,True,0.23218
100,0,39,37,8,82,10,0.39,0.37,0.08,0.82,0.1,1.054054054054054,4.875,4.625,2.2162162162162162,0.2564102564102564,2,-29,45,1521,1369,64,1443,3.6888794541139363,6.082762530298219,10000,0.01,False,False,0.1443
200,1,94,70,9,197,11,0.47,0.35,0.045,0.985,0.055,1.3428571428571427,10.444444444444445,7.777777777777778,2.8142857142857145,0.11702127659574468,24,-83,79,8836,4900,81,6580,4.553876891600541,8.366600265340756,40000,0.005,True,False,0.16449999999999998
150,0,45,45,8,145,11,0.3,0.3,0.05333333333333334,0.9666666666666667,0.07333333333333333,1.0,5.625,5.625,3.2222222222222223,0.24444444444444444,0,-34,53,2025,2025,64,2025,3.828641396489095,6.708203932499369,22500,0.006666666666666667,True,False,0.09
450,0,141,141,12,441,15,0.31333333333333335,0.31333333333333335,0.02666666666666667,0.98,0.03333333333333333,1.0,11.75,11.75,3.127659574468085,0.10638297872340426,0,-126,153,19881,19881,144,19881,4.955827057601261,11.874342087037917,202500,0.0022222222222222222,False,True,0.0981777777777778
300,0,92,89,12,292,14,0.30666666666666664,0.2966666666666667,0.04,0.9733333333333334,0.04666666666666667,1.0337078651685394,7.666666666666667,7.416666666666667,3.2808988764044944,0.15217391304347827,3,-78,101,8464,7921,144,8188,4.532599493153256,9.433981132056603,90000,0.0033333333333333335,True,False,0.09097777777777778
300,1,129,123,9,285,10,0.43,0.41,0.03,0.95,0.03333333333333333,1.048780487804878,14.333333333333334,13.666666666666666,2.317073170731707,0.07751937984496124,6,-119,132,16641,15129,81,15867,4.867534450455582,11.090536506409418,90000,0.0033333333333333335,True,False,0.17629999999999998
50,0,16,12,7,44,8,0.32,0.24,0.14,0.88,0.16,1.3333333333333333,2.2857142857142856,1.7142857142857142,3.6666666666666665,0.5,4,-8,19,256,144,49,192,2.833213344056216,3.4641016151377544,2500,0.02,False,False,0.0768
100,0,43,43,7,89,9,0.43,0.43,0.07,0.89,0.09,1.0,6.142857142857143,6.142857142857143,2.0697674418604652,0.20930232558139536,0,-34,50,1849,1849,49,1849,3.784189633918261,6.557438524302,10000,0.01,False,False,0.18489999999999998
400,1,191,183,14,390,16,0.4775,0.4575,0.035,0.975,0.04,1.0437158469945356,13.642857142857142,13.071428571428571,2.1311475409836067,0.08376963350785341,8,-175,197,36481,33489,196,34953,5.2574953720277815,13.527749258468683,160000,0.0025,False,True,0.21845625
300,1,143,137,12,297,14,0.4766666666666667,0.45666666666666667,0.04,0.99,0.04666666666666667,1.0437956204379562,11.916666666666666,11.416666666666666,2.167883211678832,0.0979020979020979,6,-129,149,20449,18769,144,19591,4.969813299576001,11.704699910719626,90000,0.0033333333333333335,True,False,0.21767777777777778
350,1,158,154,11,344,13,0.4514285714285714,0.44,0.03142857142857143,0.9828571428571429,0.037142857142857144,1.025974025974026,14.363636363636363,14.0,2.2337662337662336,0.08227848101265822,4,-145,165,24964,23716,121,24332,5.0689042022202315,12.409673645990857,122500,0.002857142857142857,False,True,0.1986285714285714
450,0,148,146,11,421,13,0.3288888888888889,0.3244444444444444,0.024444444444444446,0.9355555555555556,0.028888888888888888,1.0136986301369864,13.454545454545455,13.272727272727273,2.8835616438356166,0.08783783783783784,2,-135,157,21904,21316,121,21608,5.003946305945459,12.083045973594572,202500,0.0022222222222222222,False,True,0.10670617283950617
350,0,119,119,12,340,14,0.34,0.34,0.03428571428571429,0.9714285714285714,0.04,1.0,9.916666666666666,9.916666666666666,2.857142857142857,0.11764705882352941,0,-105,131,14161,14161,144,14161,4.787491742782046,10.908712114635714,122500,0.002857142857142857,False,True,0.11560000000000002
300,0,94,93,12,294,15,0.31333333333333335,0.31,0.04,0.98,0.05,1.010752688172043,7.833333333333333,7.75,3.161290322580645,0.1595744680851064,1,-79,105,8836,8649,144,8742,4.553876891600541,9.643650760992955,90000,0.0033333333333333335,True,False,0.09713333333333334
25,1,11,11,5,24,7,0.44,0.44,0.2,0.96,0.28,1.0,2.2,2.2,2.1818181818181817,0.6363636363636364,0,-4,16,121,121,25,121,2.4849066497880004,3.3166247903554,625,0.04,False,False,0.1936
350,0,105,105,10,319,12,0.3,0.3,0.02857142857142857,0.9114285714285715,0.03428571428571429,1.0,10.5,10.5,3.038095238095238,0.11428571428571428,0,-93,115,11025,11025,100,11025,4.663439094112067,10.246950765959598,122500,0.002857142857142857,False,True,0.09
25,1,13,9,5,21,5,0.52,0.36,0.2,0.84,0.2,1.4444444444444444,2.6,1.8,2.3333333333333335,0.38461538461538464,4,-8,14,169,81,25,117,2.6390573296152584,3.0,625,0.04,False,False,0.1872
25,1,15,12,4,21,5,0.6,0.48,0.16,0.84,0.2,1.25,3.75,3.0,1.75,0.3333333333333333,3,-10,16,225,144,16,180,2.772588722239781,3.4641016151377544,625,0.04,False,False,0.288
250,1,129,123,7,244,10,0.516,0.492,0.028,0.976,0.04,1.048780487804878,18.428571428571427,17.571428571428573,1.983739837398374,0.07751937984496124,6,-119,130,16641,15129,49,15867,4.867534450455582,11.090536506409418,62500,0.004,True,False,0.253872
50,1,21,21,7,46,7,0.42,0.42,0.14,0.92,0.14,1.0,3.0,3.0,2.1904761904761907,0.3333333333333333,0,-14,28,441,441,49,441,3.091042453358316,4.58257569495584,2500,0.02,False,False,0.17639999999999997
100,0,28,28,10,92,11,0.28,0.28,0.1,0.92,0.11,1.0,2.8,2.8,3.2857142857142856,0.39285714285714285,0,-17,38,784,784,100,784,3.367295829986474,5.291502622129181,10000,0.01,False,False,0.07840000000000001
50,1,23,23,7,46,9,0.46,0.46,0.14,0.92,0.18,1.0,3.2857142857142856,3.2857142857142856,2.0,0.391304347826087,0,-14,30,529,529,49,529,3.1780538303479458,4.795831523312719,2500,0.02,False,False,0.2116
400,1,179,166,15,396,17,0.4475,0.415,0.0375,0.99,0.0425,1.0783132530120483,11.933333333333334,11.066666666666666,2.3855421686746987,0.09497206703910614,13,-162,181,32041,27556,225,29714,5.19295685089021,12.884098726725126,160000,0.0025,False,True,0.1857125
50,0,17,17,8,43,9,0.34,0.34,0.16,0.86,0.18,1.0,2.125,2.125,2.5294117647058822,0.5294117647058824,0,-8,25,289,289,64,289,2.8903717578961645,4.123105625617661,2500,0.02,False,False,0.11560000000000002
100,1,41,40,10,98,12,0.41,0.4,0.1,0.98,0.12,1.025,4.1,4.0,2.45,0.2926829268292683,1,-29,50,1681,1600,100,1640,3.7376696182833684,6.324555320336759,10000,0.01,False,False,0.164
25,0,9,7,7,21,8,0.36,0.28,0.28,0.84,0.32,1.2857142857142858,1.2857142857142858,1.0,3.0,0.8888888888888888,2,-1,14,81,49,49,63,2.302585092994046,2.6457513110645907,625,0.04,False,False,0.1008
500,1,226,217,15,494,17,0.452,0.434,0.03,0.988,0.034,1.0414746543778801,15.066666666666666,14.466666666666667,2.2764976958525347,0.0752212389380531,9,-209,232,51076,47089,225,49042,5.424950017481403,14.730919862656235,250000,0.002,False,True,0.196168
25,1,11,11,7,23,7,0.44,0.44,0.28,0.92,0.28,1.0,1.5714285714285714,1.5714285714285714,2.090909090909091,0.6363636363636364,0,-4,18,121,121,49,121,2.4849066497880004,3.3166247903554,625,0.04,False,False,0.1936
50,0,16,15,6,40,6,0.32,0.3,0.12,0.8,0.12,1.0666666666666667,2.6666666666666665,2.5,2.6666666666666665,0.375,1,-10,21,256,225,36,240,2.833213344056216,3.872983346207417,2500,0.02,False,False,0.096
150,0,47,46,9,141,12,0.31333333333333335,0.30666666666666664,0.06,0.94,0.08,1.0217391304347827,5.222222222222222,5.111111111111111,3.0652173913043477,0.2553191489361702,1,-35,55,2209,2116,81,2162,3.871201010907891,6.782329983125268,22500,0.006666666666666667,True,False,0.09608888888888889
450,0,150,148,14,443,15,0.3333333333333333,0.3288888888888889,0.03111111111111111,0.9844444444444445,0.03333333333333333,1.0135135135135136,10.714285714285714,10.571428571428571,2.9932432432432434,0.1,2,-135,162,22500,21904,196,22200,5.017279836814924,12.165525060596439,202500,0.0022222222222222222,False,True,0.10962962962962963
200,0,57,57,11,192,12,0.285,0.285,0.055,0.96,0.06,1.0,5.181818181818182,5.181818181818182,3.3684210526315788,0.21052631578947367,0,-45,68,3249,3249,121,3249,4.060443010546419,7.54983443527075,40000,0.005,True,False,0.08122499999999999
400,1,194,153,10,394,12,0.485,0.3825,0.025,0.985,0.03,1.2679738562091503,19.4,15.3,2.5751633986928106,0.061855670103092786,41,-182,163,37636,23409,100,29682,5.272999558563747,12.36931687685298,160000,0.0025,False,True,0.1855125
150,0,49,48,10,142,10,0.32666666666666666,0.32,0.06666666666666667,0.9466666666666667,0.06666666666666667,1.0208333333333333,4.9,4.8,2.9583333333333335,0.20408163265306123,1,-39,58,2401,2304,100,2352,3.912023005428146,6.928203230275509,22500,0.006666666666666667,True,False,0.10453333333333334
150,1,78,68,8,143,10,0.52,0.4533333333333333,0.05333333333333334,0.9533333333333334,0.06666666666666667,1.1470588235294117,9.75,8.5,2.1029411764705883,0.1282051282051282,10,-68,76,6084,4624,64,5304,4.3694478524670215,8.246211251235321,22500,0.006666666666666667,True,False,0.23573333333333332
300,0,98,98,8,270,11,0.32666666666666666,0.32666666666666666,0.02666666666666667,0.9,0.03666666666666667,1.0,12.25,12.25,2.7551020408163267,0.11224489795918367,0,-87,106,9604,9604,64,9604,4.59511985013459,9.899494936611665,90000,0.0033333333333333335,True,False,0.1067111111111111
500,1,248,242,13,490,14,0.496,0.484,0.026,0.98,0.028,1.024793388429752,19.076923076923077,18.615384615384617,2.024793388429752,0.056451612903225805,6,-234,255,61504,58564,169,60016,5.517452896464707,15.556349186104045,250000,0.002,False,True,0.240064
450,0,142,142,13,441,16,0.31555555555555553,0.31555555555555553,0.028888888888888888,0.98,0.035555555555555556,1.0,10.923076923076923,10.923076923076923,3.1056338028169015,0.11267605633802817,0,-126,155,20164,20164,169,20164,4.962844630259907,11.916375287812984,202500,0.0022222222222222222,False,True,0.0995753086419753
50,0,20,20,7,44,8,0.4,0.4,0.14,0.88,0.16,1.0,2.857142857142857,2.857142857142857,2.2,0.4,0,-12,27,400,400,49,400,3.044522437723423,4.47213595499958,2500,0.02,False,False,0.16000000000000003
250,0,77,77,11,242,13,0.308,0.308,0.044,0.968,0.052,1.0,7.0,7.0,3.142857142857143,0.16883116883116883,0,-64,88,5929,5929,121,5929,4.356708826689592,8.774964387392123,62500,0.004,True,False,0.094864
25,1,13,9,6,22,6,0.52,0.36,0.24,0.88,0.24,1.4444444444444444,2.1666666666666665,1.5,2.4444444444444446,0.46153846153846156,4,-7,15,169,81,36,117,2.6390573296152584,3.0,625,0.04,False,False,0.1872
300,0,88,86,12,264,15,0.29333333333333333,0.2866666666666667,0.04,0.88,0.05,1.0232558139534884,7.333333333333333,7.166666666666667,3.0697674418604652,0.17045454545454544,2,-73,98,7744,7396,144,7568,4.48863636973214,9.273618495495704,90000,0.0033333333333333335,True,False,0.0840888888888889
350,1,165,151,9,341,11,0.4714285714285714,0.43142857142857144,0.025714285714285714,0.9742857142857143,0.03142857142857143,1.0927152317880795,18.333333333333332,16.77777777777778,2.2582781456953644,0.06666666666666667,14,-154,160,27225,22801,81,24915,5.111987788356544,12.288205727444508,122500,0.002857142857142857,False,True,0.20338775510204082
100,0,23,20,11,94,12,0.23,0.2,0.11,0.94,0.12,1.15,2.090909090909091,1.8181818181818181,4.7,0.5217391304347826,3,-11,31,529,400,121,460,3.1780538303479458,4.47213595499958,10000,0.01,False,False,0.046000000000000006
450,0,151,151,13,443,14,0.33555555555555555,0.33555555555555555,0.028888888888888888,0.9844444444444445,0.03111111111111111,1.0,11.615384615384615,11.615384615384615,2.933774834437086,0.09271523178807947,0,-137,164,22801,22801,169,22801,5.0238805208462765,12.288205727444508,202500,0.0022222222222222222,False,True,0.11259753086419753
350,0,108,101,11,340,13,0.30857142857142855,0.2885714285714286,0.03142857142857143,0.9714285714285714,0.037142857142857144,1.0693069306930694,9.818181818181818,9.181818181818182,3.366336633663366,0.12037037037037036,7,-95,112,11664,10201,121,10908,4.6913478822291435,10.04987562112089,122500,0.002857142857142857,False,True,0.08904489795918367
400,1,192,175,10,373,12,0.48,0.4375,0.025,0.9325,0.03,1.0971428571428572,19.2,17.5,2.1314285714285712,0.0625,17,-180,185,36864,30625,100,33600,5.262690188904886,13.228756555322953,160000,0.0025,False,True,0.21
250,1,125,118,8,235,10,0.5,0.472,0.032,0.94,0.04,1.0593220338983051,15.625,14.75,1.9915254237288136,0.08,7,-115,126,15625,13924,64,14750,4.836281906951478,10.862780491200215,62500,0.004,True,False,0.236
400,1,189,186,12,394,14,0.4725,0.465,0.03,0.985,0.035,1.0161290322580645,15.75,15.5,2.118279569892473,0.07407407407407407,3,-175,198,35721,34596,144,35154,5.247024072160486,13.638181696985855,160000,0.0025,False,True,0.2197125
